zip,lat,lng,city,state_id,state_name,zcta,parent_zcta,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all,imprecise,military,timezone
2163,42.36717,-71.12509,Boston,MA,Massachusetts,TRUE,,2198,4625.7,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,FALSE,FALSE,America/New_York
2169,42.23971,-71.01802,Quincy,MA,Massachusetts,TRUE,,60459,1929.9,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,FALSE,FALSE,America/New_York
2170,42.26644,-71.01621,Quincy,MA,Massachusetts,TRUE,,20130,3727.8,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,FALSE,FALSE,America/New_York
2171,42.28709,-71.02604,Quincy,MA,Massachusetts,TRUE,,19923,3136.3,25021,Norfolk,"{""25021"": 97.35, ""25025"": 2.65}",Norfolk|Suffolk,25021|25025,FALSE,FALSE,America/New_York
2176,42.45561,-71.05901,Melrose,MA,Massachusetts,TRUE,,29401,2423.9,25017,Middlesex,"{""25017"": 100}",Middlesex,25017,FALSE,FALSE,America/New_York
2180,42.47396,-71.09705,Stoneham,MA,Massachusetts,TRUE,,23077,1490.5,25017,Middlesex,"{""25017"": 100}",Middlesex,25017,FALSE,FALSE,America/New_York
2184,42.20386,-71.0022,Braintree,MA,Massachusetts,TRUE,,38712,1086,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,FALSE,FALSE,America/New_York
2186,42.23854,-71.08464,Milton,MA,Massachusetts,TRUE,,28414,801,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,FALSE,FALSE,America/New_York
2188,42.20724,-70.95764,Weymouth,MA,Massachusetts,TRUE,,16169,1616.6,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,FALSE,FALSE,America/New_York
2189,42.2111,-70.93135,East Weymouth,MA,Massachusetts,TRUE,,15265,1469.8,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,FALSE,FALSE,America/New_York
2190,42.16625,-70.95253,South Weymouth,MA,Massachusetts,TRUE,,17927,989.4,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,FALSE,FALSE,America/New_York
2191,42.24434,-70.94378,North Weymouth,MA,Massachusetts,TRUE,,7856,1691.5,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,FALSE,FALSE,America/New_York
2199,42.34748,-71.08199,Boston,MA,Massachusetts,TRUE,,1232,8306.3,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,FALSE,FALSE,America/New_York
2203,42.36144,-71.05945,Boston,MA,Massachusetts,TRUE,,0,0,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,FALSE,FALSE,America/New_York
2205,42.34935,-71.05564,Boston,MA,Massachusetts,TRUE,,0,0,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,FALSE,FALSE,America/New_York
2210,42.34815,-71.03942,Boston,MA,Massachusetts,TRUE,,4830,2021.1,25025,Suffolk,"{""25025"": 100}",Suffolk,25025,FALSE,FALSE,America/New_York
2215,42.34741,-71.10276,Boston,MA,Massachusetts,TRUE,,25856,11289.2,25025,Suffolk,"{""25025"": 95.71, ""25021"": 4.29}",Suffolk|Norfolk,25025|25021,FALSE,FALSE,America/New_York
2301,42.07791,-71.04223,Brockton,MA,Massachusetts,TRUE,,68571,2127.1,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2302,42.08792,-70.99864,Brockton,MA,Massachusetts,TRUE,,35645,1549.6,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2322,42.12666,-71.04922,Avon,MA,Massachusetts,TRUE,,4740,426.5,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,FALSE,FALSE,America/New_York
2324,41.97272,-70.97498,Bridgewater,MA,Massachusetts,TRUE,,25245,361.2,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2325,41.98875,-70.96449,Bridgewater,MA,Massachusetts,TRUE,,3082,3904.5,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2330,41.87388,-70.7563,Carver,MA,Massachusetts,TRUE,,11641,120.5,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2332,42.04651,-70.71388,Duxbury,MA,Massachusetts,TRUE,,16004,260.7,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2333,42.03521,-70.94235,East Bridgewater,MA,Massachusetts,TRUE,,14403,323.4,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2338,41.99138,-70.86326,Halifax,MA,Massachusetts,TRUE,,7737,187,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2339,42.12241,-70.85665,Hanover,MA,Massachusetts,TRUE,,14742,366.3,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2341,42.05604,-70.87251,Hanson,MA,Massachusetts,TRUE,,10419,269.9,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2343,42.14733,-71.00484,Holbrook,MA,Massachusetts,TRUE,,11309,622.8,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,FALSE,FALSE,America/New_York
2346,41.88034,-70.87446,Middleboro,MA,Massachusetts,TRUE,,24219,135.4,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2347,41.83101,-70.9594,Lakeville,MA,Massachusetts,TRUE,,11514,150.2,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2350,42.02043,-70.84562,Monponsett,MA,Massachusetts,TRUE,,182,616.9,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2351,42.11805,-70.95905,Abington,MA,Massachusetts,TRUE,,16974,657.7,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2356,42.05519,-71.12071,North Easton,MA,Massachusetts,TRUE,,11943,338.9,25005,Bristol,"{""25005"": 100}",Bristol,25005,FALSE,FALSE,America/New_York
2357,42.06224,-71.07751,North Easton,MA,Massachusetts,TRUE,,1582,1573.3,25005,Bristol,"{""25005"": 100}",Bristol,25005,FALSE,FALSE,America/New_York
2359,42.06547,-70.8014,Pembroke,MA,Massachusetts,TRUE,,18329,324.8,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2360,41.87817,-70.63089,Plymouth,MA,Massachusetts,TRUE,,60793,243.5,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2364,41.98616,-70.74823,Kingston,MA,Massachusetts,TRUE,,13618,282,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2366,41.84868,-70.6613,South Carver,MA,Massachusetts,TRUE,,194,1672.9,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2367,41.96345,-70.80975,Plympton,MA,Massachusetts,TRUE,,2934,77.2,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2368,42.17506,-71.05011,Randolph,MA,Massachusetts,TRUE,,34696,1436.8,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,FALSE,FALSE,America/New_York
2370,42.1295,-70.91002,Rockland,MA,Massachusetts,TRUE,,17774,684.3,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2375,42.01954,-71.10381,South Easton,MA,Massachusetts,TRUE,,11437,320.4,25005,Bristol,"{""25005"": 100}",Bristol,25005,FALSE,FALSE,America/New_York
2379,42.02139,-71.0267,West Bridgewater,MA,Massachusetts,TRUE,,7622,192.1,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2382,42.08,-70.93993,Whitman,MA,Massachusetts,TRUE,,15116,841.4,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2420,42.45821,-71.21762,Lexington,MA,Massachusetts,TRUE,,15451,847.7,25017,Middlesex,"{""25017"": 100}",Middlesex,25017,FALSE,FALSE,America/New_York
2421,42.438,-71.23922,Lexington,MA,Massachusetts,TRUE,,18784,757.9,25017,Middlesex,"{""25017"": 100}",Middlesex,25017,FALSE,FALSE,America/New_York
2445,42.32581,-71.13319,Brookline,MA,Massachusetts,TRUE,,21485,3177,25021,Norfolk,"{""25021"": 97.44, ""25025"": 2.56}",Norfolk|Suffolk,25021|25025,FALSE,FALSE,America/New_York
2446,42.3435,-71.12179,Brookline,MA,Massachusetts,TRUE,,31764,9549.4,25021,Norfolk,"{""25021"": 99.9, ""25025"": 0.1}",Norfolk|Suffolk,25021|25025,FALSE,FALSE,America/New_York
2451,42.39859,-71.2573,Waltham,MA,Massachusetts,TRUE,,17965,1303.8,25017,Middlesex,"{""25017"": 100}",Middlesex,25017,FALSE,FALSE,America/New_York
2452,42.39365,-71.2202,Waltham,MA,Massachusetts,TRUE,,16193,1639.6,25017,Middlesex,"{""25017"": 100}",Middlesex,25017,FALSE,FALSE,America/New_York
2453,42.36918,-71.24101,Waltham,MA,Massachusetts,TRUE,,30441,3272.1,25017,Middlesex,"{""25017"": 100}",Middlesex,25017,FALSE,FALSE,America/New_York
2457,42.29777,-71.26887,Babson Park,MA,Massachusetts,TRUE,,1848,3523.3,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,FALSE,FALSE,America/New_York
2458,42.35294,-71.18763,Newton,MA,Massachusetts,TRUE,,12428,2441.2,25017,Middlesex,"{""25017"": 100}",Middlesex,25017,FALSE,FALSE,America/New_York
2459,42.31515,-71.19174,Newton Center,MA,Massachusetts,TRUE,,19081,1463.6,25017,Middlesex,"{""25017"": 100}",Middlesex,25017,FALSE,FALSE,America/New_York
2460,42.35206,-71.20835,Newtonville,MA,Massachusetts,TRUE,,9638,2760.8,25017,Middlesex,"{""25017"": 100}",Middlesex,25017,FALSE,FALSE,America/New_York
2461,42.31693,-71.20875,Newton Highlands,MA,Massachusetts,TRUE,,6899,1735.1,25017,Middlesex,"{""25017"": 100}",Middlesex,25017,FALSE,FALSE,America/New_York
2462,42.33102,-71.25599,Newton Lower Falls,MA,Massachusetts,TRUE,,1381,763.5,25017,Middlesex,"{""25017"": 99.45, ""25021"": 0.55}",Middlesex|Norfolk,25017|25021,FALSE,FALSE,America/New_York
2464,42.31274,-71.21981,Newton Upper Falls,MA,Massachusetts,TRUE,,3595,2521.1,25017,Middlesex,"{""25017"": 99.58, ""25021"": 0.42}",Middlesex|Norfolk,25017|25021,FALSE,FALSE,America/New_York
2465,42.34969,-71.22646,West Newton,MA,Massachusetts,TRUE,,11574,2077.4,25017,Middlesex,"{""25017"": 100}",Middlesex,25017,FALSE,FALSE,America/New_York
2466,42.34541,-71.24759,Auburndale,MA,Massachusetts,TRUE,,9109,2215.6,25017,Middlesex,"{""25017"": 100}",Middlesex,25017,FALSE,FALSE,America/New_York
2467,42.31725,-71.16096,Chestnut Hill,MA,Massachusetts,TRUE,,23328,1836.1,25021,Norfolk,"{""25021"": 57.05, ""25017"": 28.65, ""25025"": 14.3}",Norfolk|Middlesex|Suffolk,25021|25017|25025,FALSE,FALSE,America/New_York
2468,42.32777,-71.23142,Waban,MA,Massachusetts,TRUE,,5305,1333.5,25017,Middlesex,"{""25017"": 100}",Middlesex,25017,FALSE,FALSE,America/New_York
2472,42.37,-71.17713,Watertown,MA,Massachusetts,TRUE,,35229,3375,25017,Middlesex,"{""25017"": 100}",Middlesex,25017,FALSE,FALSE,America/New_York
2474,42.42053,-71.15666,Arlington,MA,Massachusetts,TRUE,,28028,3538.3,25017,Middlesex,"{""25017"": 100}",Middlesex,25017,FALSE,FALSE,America/New_York
2476,42.41597,-71.17437,Arlington,MA,Massachusetts,TRUE,,18017,3337.3,25017,Middlesex,"{""25017"": 100}",Middlesex,25017,FALSE,FALSE,America/New_York
2478,42.39602,-71.17955,Belmont,MA,Massachusetts,TRUE,,27016,2245.4,25017,Middlesex,"{""25017"": 100}",Middlesex,25017,FALSE,FALSE,America/New_York
2481,42.31064,-71.27779,Wellesley Hills,MA,Massachusetts,TRUE,,16997,1077.7,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,FALSE,FALSE,America/New_York
2482,42.29455,-71.29859,Wellesley,MA,Massachusetts,TRUE,,10520,1091.6,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,FALSE,FALSE,America/New_York
2492,42.27615,-71.24387,Needham,MA,Massachusetts,TRUE,,20927,850,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,FALSE,FALSE,America/New_York
2493,42.35893,-71.30009,Weston,MA,Massachusetts,TRUE,,11806,271,25017,Middlesex,"{""25017"": 100}",Middlesex,25017,FALSE,FALSE,America/New_York
2494,42.29959,-71.2317,Needham Heights,MA,Massachusetts,TRUE,,10881,1500.2,25021,Norfolk,"{""25021"": 100}",Norfolk,25021,FALSE,FALSE,America/New_York
2532,41.75111,-70.59713,Buzzards Bay,MA,Massachusetts,TRUE,,12715,356.1,25001,Barnstable,"{""25001"": 89.93, ""25023"": 10.07}",Barnstable|Plymouth,25001|25023,FALSE,FALSE,America/New_York
2534,41.66626,-70.61628,Cataumet,MA,Massachusetts,TRUE,,1127,158.9,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2535,41.34896,-70.74629,Chilmark,MA,Massachusetts,TRUE,,2151,34.1,25007,Dukes,"{""25007"": 100}",Dukes,25007,FALSE,FALSE,America/New_York
2536,41.59706,-70.56677,East Falmouth,MA,Massachusetts,TRUE,,20261,285.9,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2537,41.72882,-70.44317,East Sandwich,MA,Massachusetts,TRUE,,7124,200.5,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2538,41.77872,-70.65077,East Wareham,MA,Massachusetts,TRUE,,4663,287.4,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2539,41.37994,-70.53227,Edgartown,MA,Massachusetts,TRUE,,5084,73.2,25007,Dukes,"{""25007"": 100}",Dukes,25007,FALSE,FALSE,America/New_York
2540,41.57128,-70.62807,Falmouth,MA,Massachusetts,TRUE,,8888,311.8,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2542,41.70194,-70.54824,Buzzards Bay,MA,Massachusetts,TRUE,,847,11.5,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2543,41.48731,-70.74525,Woods Hole,MA,Massachusetts,TRUE,,924,31.5,25007,Dukes,"{""25007"": 83.01, ""25001"": 16.99}",Dukes|Barnstable,25007|25001,FALSE,FALSE,America/New_York
2553,41.71297,-70.62011,Monument Beach,MA,Massachusetts,TRUE,,30,58.6,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2554,41.28555,-70.08043,Nantucket,MA,Massachusetts,TRUE,,13585,131.2,25019,Nantucket,"{""25019"": 100}",Nantucket,25019,FALSE,FALSE,America/New_York
2556,41.63903,-70.62521,North Falmouth,MA,Massachusetts,TRUE,,2457,240.4,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2557,41.44218,-70.56648,Oak Bluffs,MA,Massachusetts,TRUE,,1762,210,25007,Dukes,"{""25007"": 100}",Dukes,25007,FALSE,FALSE,America/New_York
2558,41.74453,-70.65377,Onset,MA,Massachusetts,TRUE,,1779,615.1,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2559,41.69237,-70.61374,Pocasset,MA,Massachusetts,TRUE,,3307,239.5,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2561,41.76782,-70.53281,Sagamore,MA,Massachusetts,TRUE,,1025,477.3,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2562,41.78753,-70.52746,Sagamore Beach,MA,Massachusetts,TRUE,,3204,366.4,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2563,41.71995,-70.4818,Sandwich,MA,Massachusetts,TRUE,,9514,278,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2564,41.26552,-69.98608,Siasconset,MA,Massachusetts,TRUE,,180,11.5,25019,Nantucket,"{""25019"": 100}",Nantucket,25019,FALSE,FALSE,America/New_York
2568,41.44341,-70.61534,Vineyard Haven,MA,Massachusetts,TRUE,,8810,264.7,25007,Dukes,"{""25007"": 100}",Dukes,25007,FALSE,FALSE,America/New_York
2571,41.76184,-70.70138,Wareham,MA,Massachusetts,TRUE,,10738,221.7,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2575,41.39651,-70.65496,West Tisbury,MA,Massachusetts,TRUE,,2432,41.3,25007,Dukes,"{""25007"": 100}",Dukes,25007,FALSE,FALSE,America/New_York
2576,41.77807,-70.76338,West Wareham,MA,Massachusetts,TRUE,,3985,163.6,25023,Plymouth,"{""25023"": 100}",Plymouth,25023,FALSE,FALSE,America/New_York
2584,41.25753,-70.00522,Nantucket,MA,Massachusetts,TRUE,,30,85,25019,Nantucket,"{""25019"": 100}",Nantucket,25019,FALSE,FALSE,America/New_York
2601,41.66,-70.29327,Hyannis,MA,Massachusetts,TRUE,,17175,756.3,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2630,41.69674,-70.3052,Barnstable,MA,Massachusetts,TRUE,,1953,154.5,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2631,41.74673,-70.06894,Brewster,MA,Massachusetts,TRUE,,10109,175.9,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2632,41.66074,-70.34826,Centerville,MA,Massachusetts,TRUE,,12038,623,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2633,41.68949,-69.97397,Chatham,MA,Massachusetts,TRUE,,4649,207.9,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2635,41.62348,-70.44051,Cotuit,MA,Massachusetts,TRUE,,2902,204.2,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2637,41.70493,-70.27245,Cummaquid,MA,Massachusetts,TRUE,,292,146,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2638,41.73225,-70.19459,Dennis,MA,Massachusetts,TRUE,,3180,217.8,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2639,41.66639,-70.13535,Dennis Port,MA,Massachusetts,TRUE,,3439,474.8,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2641,41.75221,-70.15176,East Dennis,MA,Massachusetts,TRUE,,178,41.4,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2642,41.83976,-69.97711,Eastham,MA,Massachusetts,TRUE,,5674,156.8,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2643,41.75534,-69.94002,East Orleans,MA,Massachusetts,TRUE,,0,0,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2644,41.68361,-70.51202,Forestdale,MA,Massachusetts,TRUE,,3713,424.9,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2645,41.70352,-70.06215,Harwich,MA,Massachusetts,TRUE,,10845,247.4,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2646,41.67103,-70.07144,Harwich Port,MA,Massachusetts,TRUE,,1801,239.5,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2647,41.63127,-70.30909,Hyannis Port,MA,Massachusetts,TRUE,,166,148.6,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2648,41.67237,-70.41545,Marstons Mills,MA,Massachusetts,TRUE,,7283,281.7,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2649,41.61778,-70.49077,Mashpee,MA,Massachusetts,TRUE,,14996,247.4,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2650,41.7036,-69.96589,North Chatham,MA,Massachusetts,TRUE,,764,216.3,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2652,42.0428,-70.09276,North Truro,MA,Massachusetts,TRUE,,990,45.5,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2653,41.76901,-69.9737,Orleans,MA,Massachusetts,TRUE,,6276,201.1,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2655,41.62972,-70.39263,Osterville,MA,Massachusetts,TRUE,,3341,199.3,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2657,42.06139,-70.19813,Provincetown,MA,Massachusetts,TRUE,,3582,143,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2659,41.68258,-70.02234,South Chatham,MA,Massachusetts,TRUE,,1141,222.3,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2660,41.70828,-70.15517,South Dennis,MA,Massachusetts,TRUE,,6480,298.8,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2663,41.90576,-69.989,South Wellfleet,MA,Massachusetts,TRUE,,398,53.8,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2664,41.67486,-70.19446,South Yarmouth,MA,Massachusetts,TRUE,,9010,498.1,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2666,41.98817,-70.04603,Truro,MA,Massachusetts,TRUE,,585,18,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2667,41.92937,-70.02074,Wellfleet,MA,Massachusetts,TRUE,,3907,89.1,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2668,41.70713,-70.36246,West Barnstable,MA,Massachusetts,TRUE,,2604,70.2,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2670,41.66,-70.17098,West Dennis,MA,Massachusetts,TRUE,,1373,249.6,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2671,41.66938,-70.11087,West Harwich,MA,Massachusetts,TRUE,,870,193.7,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2672,41.6357,-70.31878,West Hyannisport,MA,Massachusetts,TRUE,,153,119.6,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2673,41.6557,-70.24447,West Yarmouth,MA,Massachusetts,TRUE,,9351,389.5,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2675,41.70401,-70.22883,Yarmouth Port,MA,Massachusetts,TRUE,,7178,316.2,25001,Barnstable,"{""25001"": 100}",Barnstable,25001,FALSE,FALSE,America/New_York
2702,41.78452,-71.06112,Assonet,MA,Massachusetts,TRUE,,4383,100.7,25005,Bristol,"{""25005"": 100}",Bristol,25005,FALSE,FALSE,America/New_York
2703,41.93108,-71.29499,Attleboro,MA,Massachusetts,TRUE,,46126,665.5,25005,Bristol,"{""25005"": 100}",Bristol,25005,FALSE,FALSE,America/New_York
2713,41.42818,-70.89102,Cuttyhunk,MA,Massachusetts,TRUE,,34,3.7,25007,Dukes,"{""25007"": 100}",Dukes,25007,FALSE,FALSE,America/New_York
2715,41.81681,-71.15064,Dighton,MA,Massachusetts,TRUE,,3531,122,25005,Bristol,"{""25005"": 100}",Bristol,25005,FALSE,FALSE,America/New_York
2717,41.75405,-70.98312,East Freetown,MA,Massachusetts,TRUE,,4782,83.2,25005,Bristol,"{""25005"": 100}",Bristol,25005,FALSE,FALSE,America/New_York
2718,41.86902,-71.01128,East Taunton,MA,Massachusetts,TRUE,,6867,257.7,25005,Bristol,"{""25005"": 100}",Bristol,25005,FALSE,FALSE,America/New_York
2719,41.63945,-70.87322,Fairhaven,MA,Massachusetts,TRUE,,15911,496.1,25005,Bristol,"{""25005"": 100}",Bristol,25005,FALSE,FALSE,America/New_York
2720,41.73095,-71.10932,Fall River,MA,Massachusetts,TRUE,,31210,914.1,25005,Bristol,"{""25005"": 100}",Bristol,25005,FALSE,FALSE,America/New_York
2721,41.67451,-71.14869,Fall River,MA,Massachusetts,TRUE,,26981,2589.5,25005,Bristol,"{""25005"": 100}",Bristol,25005,FALSE,FALSE,America/New_York
2723,41.69237,-71.1309,Fall River,MA,Massachusetts,TRUE,,16577,4013.6,25005,Bristol,"{""25005"": 100}",Bristol,25005,FALSE,FALSE,America/New_York
2724,41.68372,-71.17949,Fall River,MA,Massachusetts,TRUE,,18127,3886.1,25005,Bristol,"{""25005"": 100}",Bristol,25005,FALSE,FALSE,America/New_York
2725,41.71253,-71.18426,Somerset,MA,Massachusetts,TRUE,,2490,405.1,25005,Bristol,"{""25005"": 100}",Bristol,25005,FALSE,FALSE,America/New_York
